session_id,timestamp,state,fault_type,battery_pct,brush_rpm,pump_pressure_bar,tank_level_L,motor_temp_C,current_draw_A
4,2026-05-01 07:00:55,CHARGING,,86.98,0,0.0,20.06,29.04,2.02
4,2026-05-01 07:01:00,CHARGING,,86.81,0,0.0,19.92,30.68,1.87
4,2026-05-01 07:01:05,CHARGING,,86.86,0,0.0,20.01,30.34,1.97
4,2026-05-01 07:01:10,CHARGING,,87.6,0,0.0,20.05,28.91,1.89
4,2026-05-01 07:01:15,CHARGING,,87.23,0,0.0,20.05,28.69,2.51
4,2026-05-01 07:01:20,CHARGING,,87.71,0,0.0,20.01,30.59,2.47
4,2026-05-01 07:01:25,CHARGING,,87.96,0,0.0,20.09,30.07,1.97
4,2026-05-01 07:01:30,CHARGING,,87.71,0,0.0,19.92,29.66,1.73
4,2026-05-01 07:01:35,CHARGING,,87.98,0,0.0,19.83,30.1,1.99
4,2026-05-01 07:01:40,CHARGING,,88.19,0,0.0,19.95,31.54,2.27
4,2026-05-01 07:01:45,CHARGING,,87.93,0,0.0,20.02,29.7,1.8
4,2026-05-01 07:01:50,CHARGING,,88.05,0,0.0,20.04,29.66,2.19
4,2026-05-01 07:01:55,CHARGING,,88.9,0,0.0,20.14,29.57,2.1
4,2026-05-01 07:02:00,CHARGING,,88.94,0,0.0,19.95,29.61,2.32
4,2026-05-01 07:02:05,CHARGING,,88.97,0,0.0,20.06,29.59,1.76
4,2026-05-01 07:02:10,CHARGING,,88.88,0,0.0,19.99,29.47,2.0
4,2026-05-01 07:02:15,CHARGING,,88.69,0,0.0,19.89,30.34,2.12
4,2026-05-01 07:02:20,CHARGING,,89.23,0,0.0,19.9,29.49,1.93
4,2026-05-01 07:02:25,CHARGING,,89.69,0,0.0,20.09,29.75,1.77
4,2026-05-01 07:02:30,CHARGING,,89.73,0,0.0,19.92,29.74,2.27
4,2026-05-01 07:02:35,CHARGING,,90.05,0,0.0,20.02,29.36,2.04
4,2026-05-01 07:02:40,CHARGING,,90.27,0,0.0,19.96,30.68,2.26
4,2026-05-01 07:02:45,CHARGING,,90.6,0,0.0,20.03,30.29,2.28
4,2026-05-01 07:02:50,CHARGING,,90.38,0,0.0,19.95,29.78,2.05
4,2026-05-01 07:02:55,CHARGING,,90.01,0,0.0,19.99,30.55,1.56
4,2026-05-01 07:03:00,CHARGING,,91.01,0,0.0,20.11,29.77,2.11
4,2026-05-01 07:03:05,CHARGING,,90.7,0,0.0,20.12,30.49,1.72
4,2026-05-01 07:03:10,CHARGING,,91.03,0,0.0,19.98,30.04,1.85
4,2026-05-01 07:03:15,CHARGING,,91.52,0,0.0,20.1,29.63,1.73
4,2026-05-01 07:03:20,CHARGING,,91.03,0,0.0,20.04,30.12,2.25
4,2026-05-01 07:03:25,CHARGING,,91.54,0,0.0,20.1,30.16,1.72
4,2026-05-01 07:03:30,CHARGING,,91.39,0,0.0,20.11,29.97,2.1
4,2026-05-01 07:03:35,CHARGING,,91.5,0,0.0,19.9,29.94,2.06
4,2026-05-01 07:03:40,CHARGING,,91.55,0,0.0,19.98,29.53,2.22
4,2026-05-01 07:03:45,CHARGING,,91.81,0,0.0,20.15,30.76,1.98
4,2026-05-01 07:03:50,CHARGING,,91.75,0,0.0,19.79,29.26,1.73
4,2026-05-01 07:03:55,CHARGING,,92.61,0,0.0,20.01,30.19,1.56
4,2026-05-01 07:04:00,CHARGING,,91.99,0,0.0,20.09,30.14,1.97
4,2026-05-01 07:04:05,CHARGING,,92.67,0,0.0,20.16,29.89,2.01
4,2026-05-01 07:04:10,CHARGING,,92.71,0,0.0,20.24,28.95,2.14
4,2026-05-01 07:04:15,CHARGING,,92.77,0,0.0,20.06,29.67,1.99
4,2026-05-01 07:04:20,CHARGING,,93.16,0,0.0,20.31,30.4,1.83
4,2026-05-01 07:04:25,CHARGING,,92.97,0,0.0,19.95,29.1,1.93
4,2026-05-01 07:04:30,CHARGING,,93.47,0,0.0,19.87,30.52,2.1
4,2026-05-01 07:04:35,CHARGING,,93.18,0,0.0,19.99,30.8,2.15
4,2026-05-01 07:04:40,CHARGING,,93.55,0,0.0,19.98,30.04,1.9
4,2026-05-01 07:04:45,CHARGING,,93.07,0,0.0,20.2,30.08,2.08
4,2026-05-01 07:04:50,CHARGING,,93.83,0,0.0,19.93,29.91,1.68
4,2026-05-01 07:04:55,CHARGING,,94.68,0,0.0,19.88,29.48,1.91
4,2026-05-01 07:05:00,NAVIGATING,,94.35,0,0.0,20.0,29.38,4.75
4,2026-05-01 07:05:05,NAVIGATING,,94.14,0,0.0,20.05,30.36,4.98
4,2026-05-01 07:05:10,NAVIGATING,,94.54,0,0.0,19.93,30.81,4.58
4,2026-05-01 07:05:15,NAVIGATING,,93.99,0,0.0,19.83,29.91,4.34
4,2026-05-01 07:05:20,NAVIGATING,,94.05,0,0.0,20.11,28.96,4.5
4,2026-05-01 07:05:25,NAVIGATING,,94.1,0,0.0,19.98,30.36,4.57
4,2026-05-01 07:05:30,NAVIGATING,,93.82,0,0.0,19.97,29.39,4.28
4,2026-05-01 07:05:35,NAVIGATING,,93.89,0,0.0,20.0,29.93,4.42
4,2026-05-01 07:05:40,NAVIGATING,,93.55,0,0.0,20.1,29.83,4.23
4,2026-05-01 07:05:45,CLEANING,,93.78,996,2.5,20.14,30.04,7.56
4,2026-05-01 07:05:50,CLEANING,,93.13,996,2.53,19.79,30.2,7.52
4,2026-05-01 07:05:55,CLEANING,,93.41,1021,2.52,20.07,29.65,7.53
4,2026-05-01 07:06:00,CLEANING,,93.35,979,2.55,20.13,30.19,7.6
4,2026-05-01 07:06:05,CLEANING,,93.27,986,2.41,19.8,29.55,7.84
4,2026-05-01 07:06:10,CLEANING,,93.13,993,2.54,19.74,29.92,7.51
4,2026-05-01 07:06:15,CLEANING,,93.39,1010,2.51,19.83,30.55,7.54
4,2026-05-01 07:06:20,CLEANING,,92.69,1001,2.45,19.81,30.16,8.01
4,2026-05-01 07:06:25,CLEANING,,92.91,972,2.49,19.83,31.29,7.38
4,2026-05-01 07:06:30,CLEANING,,92.37,1016,2.43,19.71,30.37,7.49
4,2026-05-01 07:06:35,CLEANING,,92.97,986,2.49,19.72,30.62,7.52
4,2026-05-01 07:06:40,CLEANING,,92.81,1017,2.52,19.75,29.81,7.51
4,2026-05-01 07:06:45,CLEANING,,92.74,1015,2.47,19.61,30.36,7.61
4,2026-05-01 07:06:50,CLEANING,,92.83,992,2.55,19.66,30.64,7.46
4,2026-05-01 07:06:55,CLEANING,,92.66,1007,2.61,19.54,31.01,7.39
4,2026-05-01 07:07:00,CLEANING,,92.1,1000,2.51,19.89,30.71,7.27
4,2026-05-01 07:07:05,CLEANING,,92.36,959,2.5,19.58,31.25,7.69
4,2026-05-01 07:07:10,CLEANING,,92.05,997,2.46,19.44,31.05,7.25
4,2026-05-01 07:07:15,CLEANING,,92.0,980,2.53,19.71,30.3,7.13
4,2026-05-01 07:07:20,CLEANING,,92.0,1000,2.51,19.46,30.9,7.57
4,2026-05-01 07:07:25,CLEANING,,92.27,961,2.48,19.5,30.59,7.85
4,2026-05-01 07:07:30,CLEANING,,91.69,999,2.53,19.39,30.18,7.41
4,2026-05-01 07:07:35,CLEANING,,92.11,993,2.46,19.52,30.98,7.4
4,2026-05-01 07:07:40,CLEANING,,91.76,1015,2.62,19.48,31.78,7.4
4,2026-05-01 07:07:45,CLEANING,,91.33,1001,2.51,19.27,31.16,7.58
4,2026-05-01 07:07:50,CLEANING,,91.67,1010,2.51,19.3,31.04,7.26
4,2026-05-01 07:07:55,CLEANING,,92.02,1000,2.49,19.23,32.82,7.29
4,2026-05-01 07:08:00,CLEANING,,91.27,1008,2.53,19.4,32.3,7.6
4,2026-05-01 07:08:05,CLEANING,,91.0,995,2.52,19.48,30.75,7.74
4,2026-05-01 07:08:10,CLEANING,,91.29,1017,2.49,19.17,31.88,7.63
4,2026-05-01 07:08:15,CLEANING,,91.45,1000,2.47,19.07,31.96,7.58
4,2026-05-01 07:08:20,CLEANING,,90.79,989,2.48,19.05,31.19,7.27
4,2026-05-01 07:08:25,CLEANING,,90.88,985,2.42,19.38,32.28,7.34
4,2026-05-01 07:08:30,CLEANING,,91.0,1008,2.56,19.07,32.25,7.39
4,2026-05-01 07:08:35,CLEANING,,90.44,1014,2.56,19.38,31.15,7.64
4,2026-05-01 07:08:40,CLEANING,,90.64,1016,2.43,18.97,31.41,7.52
4,2026-05-01 07:08:45,CLEANING,,90.49,1013,2.55,19.13,32.66,7.58
4,2026-05-01 07:08:50,CLEANING,,90.23,1027,2.47,19.14,32.69,7.59
4,2026-05-01 07:08:55,CLEANING,,90.07,982,2.57,19.01,31.99,7.65
4,2026-05-01 07:09:00,CLEANING,,90.65,1006,2.49,18.97,32.43,7.61
4,2026-05-01 07:09:05,CLEANING,,90.28,1022,2.49,18.89,31.67,7.3
4,2026-05-01 07:09:10,CLEANING,,90.2,1025,2.46,18.97,31.77,7.45
4,2026-05-01 07:09:15,CLEANING,,89.75,996,2.49,18.98,32.26,7.26
4,2026-05-01 07:09:20,CLEANING,,90.45,1004,2.51,18.9,31.94,7.54
4,2026-05-01 07:09:25,CLEANING,,90.18,965,2.47,18.85,32.38,7.74
4,2026-05-01 07:09:30,CLEANING,,89.73,990,2.47,18.77,32.13,7.65
4,2026-05-01 07:09:35,CLEANING,,89.56,1009,2.41,18.77,32.19,7.83
4,2026-05-01 07:09:40,CLEANING,,89.72,956,2.4,18.8,32.71,7.58
4,2026-05-01 07:09:45,CLEANING,,89.77,1023,2.47,18.86,31.63,7.32
4,2026-05-01 07:09:50,CLEANING,,89.1,995,2.5,18.76,32.53,7.31
4,2026-05-01 07:09:55,CLEANING,,89.5,970,2.57,18.69,32.31,7.82
4,2026-05-01 07:10:00,CLEANING,,89.11,977,2.45,18.69,32.82,7.65
4,2026-05-01 07:10:05,CLEANING,,90.17,955,2.53,18.62,32.36,7.38
4,2026-05-01 07:10:10,CLEANING,,89.05,1034,2.54,18.65,33.38,7.2
4,2026-05-01 07:10:15,CLEANING,,88.84,956,2.47,18.64,32.8,7.53
4,2026-05-01 07:10:20,CLEANING,,88.74,1016,2.51,18.67,31.85,7.56
4,2026-05-01 07:10:25,CLEANING,,88.72,992,2.53,18.58,32.42,7.5
4,2026-05-01 07:10:30,CLEANING,,88.54,1023,2.49,18.66,32.64,7.4
4,2026-05-01 07:10:35,CLEANING,,88.69,1018,2.46,18.59,32.76,7.1
4,2026-05-01 07:10:40,CLEANING,,88.67,976,2.5,18.38,33.46,7.48
4,2026-05-01 07:10:45,NAVIGATING,,88.75,0,0.0,18.57,33.38,4.5
4,2026-05-01 07:10:50,NAVIGATING,,88.53,0,0.0,18.32,32.46,4.38
4,2026-05-01 07:10:55,NAVIGATING,,88.75,0,0.0,18.47,33.04,4.38
4,2026-05-01 07:11:00,NAVIGATING,,88.66,0,0.0,18.62,32.77,4.49
4,2026-05-01 07:11:05,NAVIGATING,,88.46,0,0.0,18.44,32.07,4.39
4,2026-05-01 07:11:10,NAVIGATING,,88.83,0,0.0,18.48,31.73,4.85
4,2026-05-01 07:11:15,NAVIGATING,,88.66,0,0.0,18.36,32.08,4.52
4,2026-05-01 07:11:20,NAVIGATING,,89.03,0,0.0,18.39,32.69,4.78
4,2026-05-01 07:11:25,NAVIGATING,,88.29,0,0.0,18.47,31.58,4.46
4,2026-05-01 07:11:30,CLEANING,,88.39,1013,2.55,18.4,31.17,7.5
4,2026-05-01 07:11:35,CLEANING,,88.41,1005,2.48,18.46,32.96,7.58
4,2026-05-01 07:11:40,CLEANING,,88.13,990,2.49,18.59,32.16,7.5
4,2026-05-01 07:11:45,CLEANING,,88.02,1022,2.6,18.45,32.34,7.51
4,2026-05-01 07:11:50,CLEANING,,87.36,1015,2.51,18.42,31.99,7.42
4,2026-05-01 07:11:55,CLEANING,,87.88,1020,2.48,18.56,32.62,7.24
4,2026-05-01 07:12:00,CLEANING,,87.88,987,2.39,18.48,32.8,7.61
4,2026-05-01 07:12:05,CLEANING,,87.89,972,2.48,18.38,31.97,6.99
4,2026-05-01 07:12:10,CLEANING,,87.69,997,2.51,18.35,32.87,7.55
4,2026-05-01 07:12:15,CLEANING,,88.04,970,2.53,18.31,31.98,7.2
4,2026-05-01 07:12:20,CLEANING,,87.38,987,2.54,18.16,32.22,7.38
4,2026-05-01 07:12:25,CLEANING,,87.86,1000,2.49,18.19,33.35,7.35
4,2026-05-01 07:12:30,CLEANING,,87.83,1004,2.49,18.43,32.22,7.43
4,2026-05-01 07:12:35,CLEANING,,86.99,1019,2.58,18.32,33.41,7.46
4,2026-05-01 07:12:40,CLEANING,,87.17,967,2.6,18.17,32.6,7.77
4,2026-05-01 07:12:45,CLEANING,,86.91,1008,2.49,18.16,32.87,7.21
4,2026-05-01 07:12:50,CLEANING,,87.14,1021,2.5,18.15,32.43,7.49
4,2026-05-01 07:12:55,CLEANING,,86.85,1015,2.5,18.12,33.54,7.64
4,2026-05-01 07:13:00,CLEANING,,87.04,980,2.5,17.97,32.88,7.43
4,2026-05-01 07:13:05,CLEANING,,86.59,961,2.47,18.02,32.43,7.5
4,2026-05-01 07:13:10,CLEANING,,87.37,1020,2.58,18.01,33.73,7.36
4,2026-05-01 07:13:15,CLEANING,,86.53,945,2.56,18.1,32.92,7.45
4,2026-05-01 07:13:20,CLEANING,,86.41,1008,2.56,17.75,33.45,7.44
4,2026-05-01 07:13:25,CLEANING,,86.59,1009,2.49,17.89,33.19,7.69
4,2026-05-01 07:13:30,CLEANING,,86.61,1004,2.44,17.84,33.8,7.51
4,2026-05-01 07:13:35,CLEANING,,86.6,1035,2.55,17.86,33.14,6.99
4,2026-05-01 07:13:40,CLEANING,,86.27,993,2.52,17.81,33.29,7.14
4,2026-05-01 07:13:45,CLEANING,,85.96,1010,2.59,17.79,33.66,7.69
4,2026-05-01 07:13:50,CLEANING,BRUSH_STALL,85.92,985,2.46,17.86,33.63,8.309999999999999
4,2026-05-01 07:13:55,CLEANING,BRUSH_STALL,85.85,970,2.6,17.65,33.43,9.05
4,2026-05-01 07:14:00,CLEANING,BRUSH_STALL,86.24,955,2.36,17.86,34.03,9.4
4,2026-05-01 07:14:05,CLEANING,BRUSH_STALL,85.74,940,2.57,17.79,33.61,10.52
4,2026-05-01 07:14:10,CLEANING,BRUSH_STALL,85.8,925,2.46,17.59,34.26,11.24
4,2026-05-01 07:14:15,CLEANING,BRUSH_STALL,86.17,910,2.5,17.56,33.8,11.7
4,2026-05-01 07:14:20,CLEANING,BRUSH_STALL,85.53,895,2.53,17.7,32.98,13.02
4,2026-05-01 07:14:25,CLEANING,BRUSH_STALL,86.35,880,2.47,17.88,33.24,13.5
4,2026-05-01 07:14:30,CLEANING,BRUSH_STALL,85.57,865,2.52,17.53,33.47,14.18
4,2026-05-01 07:14:35,CLEANING,BRUSH_STALL,85.14,850,2.47,17.4,34.63,14.9
4,2026-05-01 07:14:40,CLEANING,BRUSH_STALL,84.98,835,2.5,17.35,34.22,15.0
4,2026-05-01 07:14:45,CLEANING,BRUSH_STALL,85.79,820,2.48,17.43,34.05,15.0
4,2026-05-01 07:14:50,CLEANING,BRUSH_STALL,85.19,805,2.5,17.41,33.98,15.0
4,2026-05-01 07:14:55,CLEANING,BRUSH_STALL,85.41,790,2.46,17.64,34.24,15.0
4,2026-05-01 07:15:00,CLEANING,BRUSH_STALL,85.3,775,2.52,17.38,34.48,15.0
4,2026-05-01 07:15:05,CLEANING,BRUSH_STALL,85.13,760,2.48,17.57,33.92,15.0
4,2026-05-01 07:15:10,CLEANING,BRUSH_STALL,84.75,745,2.39,17.35,34.42,15.0
4,2026-05-01 07:15:15,CLEANING,BRUSH_STALL,84.76,730,2.55,17.33,34.11,15.0
4,2026-05-01 07:15:20,CLEANING,BRUSH_STALL,84.89,715,2.47,17.33,34.62,15.0
4,2026-05-01 07:15:25,CLEANING,BRUSH_STALL,84.65,700,2.41,17.34,34.31,15.0
4,2026-05-01 07:15:30,CLEANING,BRUSH_STALL,84.55,685,2.5,17.15,35.25,15.0
4,2026-05-01 07:15:35,CLEANING,BRUSH_STALL,84.42,670,2.53,17.22,34.34,15.0
4,2026-05-01 07:15:40,CLEANING,BRUSH_STALL,84.41,655,2.45,17.08,34.7,15.0
4,2026-05-01 07:15:45,CLEANING,BRUSH_STALL,84.51,640,2.51,17.04,35.64,15.0
4,2026-05-01 07:15:50,CLEANING,BRUSH_STALL,84.45,625,2.52,17.04,34.98,15.0
4,2026-05-01 07:15:55,CLEANING,BRUSH_STALL,84.17,610,2.44,17.08,35.03,15.0
4,2026-05-01 07:16:00,CLEANING,BRUSH_STALL,84.04,595,2.49,17.32,33.98,15.0
4,2026-05-01 07:16:05,CLEANING,BRUSH_STALL,83.51,580,2.51,17.11,34.76,15.0
4,2026-05-01 07:16:10,CLEANING,BRUSH_STALL,84.85,565,2.53,17.01,35.1,15.0
4,2026-05-01 07:16:15,CLEANING,BRUSH_STALL,83.72,550,2.56,17.06,33.85,15.0
4,2026-05-01 07:16:20,CLEANING,BRUSH_STALL,84.57,535,2.56,17.17,35.16,15.0
4,2026-05-01 07:16:25,CLEANING,BRUSH_STALL,82.95,520,2.46,17.02,34.48,15.0
4,2026-05-01 07:16:30,NAVIGATING,BRUSH_STALL,83.65,0,0.0,17.03,34.44,4.74
4,2026-05-01 07:16:35,NAVIGATING,BRUSH_STALL,83.42,0,0.0,16.83,34.85,4.51
4,2026-05-01 07:16:40,NAVIGATING,BRUSH_STALL,83.61,0,0.0,17.14,34.68,4.48
4,2026-05-01 07:16:45,NAVIGATING,BRUSH_STALL,83.19,0,0.0,17.08,34.79,4.42
4,2026-05-01 07:16:50,NAVIGATING,BRUSH_STALL,82.91,0,0.0,17.14,33.99,4.38
4,2026-05-01 07:16:55,NAVIGATING,BRUSH_STALL,83.55,0,0.0,16.88,33.75,4.08
4,2026-05-01 07:17:00,NAVIGATING,BRUSH_STALL,83.62,0,0.0,16.95,35.86,4.3
4,2026-05-01 07:17:05,NAVIGATING,BRUSH_STALL,83.08,0,0.0,16.94,34.42,4.41
4,2026-05-01 07:17:10,NAVIGATING,BRUSH_STALL,83.5,0,0.0,16.9,33.51,4.14
4,2026-05-01 07:17:15,CLEANING,BRUSH_STALL,82.57,505,2.48,16.91,34.87,15.0
4,2026-05-01 07:17:20,CLEANING,BRUSH_STALL,83.06,490,2.47,16.89,33.97,15.0
4,2026-05-01 07:17:25,CLEANING,BRUSH_STALL,82.88,475,2.47,16.95,34.53,15.0
4,2026-05-01 07:17:30,CLEANING,BRUSH_STALL,83.38,460,2.42,16.94,33.99,15.0
4,2026-05-01 07:17:35,CLEANING,BRUSH_STALL,82.2,445,2.53,16.72,33.71,15.0
4,2026-05-01 07:17:40,CLEANING,BRUSH_STALL,82.62,430,2.39,16.81,34.39,15.0
4,2026-05-01 07:17:45,CLEANING,BRUSH_STALL,82.34,415,2.52,16.93,33.76,15.0
4,2026-05-01 07:17:50,CLEANING,BRUSH_STALL,82.69,400,2.5,16.55,34.52,15.0
4,2026-05-01 07:17:55,CLEANING,BRUSH_STALL,82.33,385,2.49,16.49,35.49,15.0
4,2026-05-01 07:18:00,CLEANING,BRUSH_STALL,82.67,370,2.56,16.79,34.58,15.0
4,2026-05-01 07:18:05,CLEANING,BRUSH_STALL,82.68,355,2.53,16.62,35.38,15.0
4,2026-05-01 07:18:10,CLEANING,BRUSH_STALL,82.55,340,2.41,16.61,35.14,15.0
4,2026-05-01 07:18:15,CLEANING,BRUSH_STALL,82.63,325,2.45,16.6,34.9,15.0
4,2026-05-01 07:18:20,CLEANING,BRUSH_STALL,82.7,310,2.56,16.49,35.52,15.0
4,2026-05-01 07:18:25,CLEANING,BRUSH_STALL,81.72,295,2.5,16.47,35.2,15.0
4,2026-05-01 07:18:30,CLEANING,BRUSH_STALL,81.86,280,2.42,16.45,35.07,15.0
4,2026-05-01 07:18:35,CLEANING,BRUSH_STALL,81.75,265,2.53,16.66,34.99,15.0
4,2026-05-01 07:18:40,CLEANING,BRUSH_STALL,81.75,250,2.46,16.76,35.12,15.0
4,2026-05-01 07:18:45,CLEANING,BRUSH_STALL,82.21,235,2.54,16.65,35.32,15.0
4,2026-05-01 07:18:50,CLEANING,BRUSH_STALL,82.01,220,2.53,16.28,35.42,15.0
4,2026-05-01 07:18:55,CLEANING,BRUSH_STALL,82.14,205,2.51,16.52,34.75,15.0
4,2026-05-01 07:19:00,CLEANING,BRUSH_STALL,82.16,190,2.58,16.39,34.9,15.0
4,2026-05-01 07:19:05,CLEANING,BRUSH_STALL,81.61,175,2.53,16.46,34.85,15.0
4,2026-05-01 07:19:10,CLEANING,BRUSH_STALL,81.66,160,2.56,16.28,35.63,15.0
4,2026-05-01 07:19:15,CLEANING,BRUSH_STALL,80.99,145,2.45,16.32,35.34,15.0
4,2026-05-01 07:19:20,CLEANING,BRUSH_STALL,81.14,130,2.56,16.27,35.47,15.0
4,2026-05-01 07:19:25,CLEANING,BRUSH_STALL,81.22,115,2.52,16.24,36.64,15.0
4,2026-05-01 07:19:30,CLEANING,BRUSH_STALL,81.04,100,2.51,16.34,36.85,15.0
4,2026-05-01 07:19:35,CLEANING,BRUSH_STALL,80.9,85,2.55,16.12,34.67,15.0
4,2026-05-01 07:19:40,CLEANING,BRUSH_STALL,80.43,70,2.53,16.16,34.99,15.0
4,2026-05-01 07:19:45,CLEANING,BRUSH_STALL,81.1,55,2.54,16.31,36.23,15.0
4,2026-05-01 07:19:50,CLEANING,BRUSH_STALL,81.42,40,2.51,16.16,35.8,15.0
4,2026-05-01 07:19:55,CLEANING,BRUSH_STALL,80.28,25,2.57,16.28,35.67,15.0
4,2026-05-01 07:20:00,CLEANING,BRUSH_STALL,80.7,10,2.5,16.25,37.22,15.0
4,2026-05-01 07:20:05,CLEANING,BRUSH_STALL,80.53,0,2.48,16.36,36.04,15.0
4,2026-05-01 07:20:10,CLEANING,BRUSH_STALL,80.19,0,2.54,16.05,36.29,15.0
4,2026-05-01 07:20:15,CLEANING,BRUSH_STALL,80.42,0,2.59,16.0,35.41,15.0
4,2026-05-01 07:20:20,CLEANING,BRUSH_STALL,79.88,0,2.58,16.08,36.71,15.0
4,2026-05-01 07:20:25,CLEANING,BRUSH_STALL,80.17,0,2.48,15.87,36.28,15.0
4,2026-05-01 07:20:30,CLEANING,BRUSH_STALL,80.34,0,2.49,15.91,36.24,15.0
4,2026-05-01 07:20:35,CLEANING,BRUSH_STALL,79.7,0,2.51,15.9,35.96,15.0
4,2026-05-01 07:20:40,CLEANING,BRUSH_STALL,79.62,0,2.46,16.06,37.47,15.0
4,2026-05-01 07:20:45,CLEANING,BRUSH_STALL,80.04,0,2.55,15.8,36.59,15.0
4,2026-05-01 07:20:50,CLEANING,BRUSH_STALL,79.74,0,2.54,15.82,36.68,15.0
4,2026-05-01 07:20:55,CLEANING,BRUSH_STALL,79.69,0,2.46,15.9,37.22,15.0
4,2026-05-01 07:21:00,CLEANING,BRUSH_STALL,79.99,0,2.46,15.7,36.65,15.0
4,2026-05-01 07:21:05,CLEANING,BRUSH_STALL,80.12,0,2.46,15.71,37.09,15.0
4,2026-05-01 07:21:10,CLEANING,BRUSH_STALL,79.49,0,2.48,15.8,36.59,15.0
4,2026-05-01 07:21:15,CLEANING,BRUSH_STALL,79.58,0,2.5,15.74,35.91,15.0
4,2026-05-01 07:21:20,CLEANING,BRUSH_STALL,79.89,0,2.46,15.66,37.06,15.0
4,2026-05-01 07:21:25,CLEANING,BRUSH_STALL,79.19,0,2.5,15.57,36.82,15.0
4,2026-05-01 07:21:30,CLEANING,BRUSH_STALL,78.78,0,2.58,15.64,37.37,15.0
4,2026-05-01 07:21:35,CLEANING,BRUSH_STALL,79.03,0,2.46,15.69,36.66,15.0
4,2026-05-01 07:21:40,CLEANING,BRUSH_STALL,79.1,0,2.49,15.53,37.7,15.0
4,2026-05-01 07:21:45,CLEANING,BRUSH_STALL,79.21,0,2.41,15.82,36.92,15.0
4,2026-05-01 07:21:50,CLEANING,BRUSH_STALL,78.97,0,2.5,15.73,37.54,15.0
4,2026-05-01 07:21:55,CLEANING,BRUSH_STALL,78.56,0,2.36,15.56,36.33,15.0
4,2026-05-01 07:22:00,CLEANING,BRUSH_STALL,78.59,0,2.47,15.44,38.25,15.0
4,2026-05-01 07:22:05,CLEANING,BRUSH_STALL,78.25,0,2.48,15.54,37.12,15.0
4,2026-05-01 07:22:10,CLEANING,BRUSH_STALL,78.82,0,2.48,15.37,36.75,15.0
4,2026-05-01 07:22:15,RETURNING,BRUSH_STALL,78.48,0,0.0,15.38,36.97,4.27
4,2026-05-01 07:22:20,RETURNING,BRUSH_STALL,78.8,0,0.0,15.5,36.96,4.38
4,2026-05-01 07:22:25,RETURNING,BRUSH_STALL,78.56,0,0.0,15.47,36.19,4.08
4,2026-05-01 07:22:30,RETURNING,BRUSH_STALL,78.61,0,0.0,15.44,36.95,3.93
4,2026-05-01 07:22:35,RETURNING,BRUSH_STALL,78.26,0,0.0,15.25,36.59,4.19
4,2026-05-01 07:22:40,RETURNING,BRUSH_STALL,78.09,0,0.0,15.51,36.22,4.07
4,2026-05-01 07:22:45,RETURNING,BRUSH_STALL,78.18,0,0.0,15.41,37.17,4.19
4,2026-05-01 07:22:50,RETURNING,BRUSH_STALL,78.02,0,0.0,15.55,36.67,4.13
4,2026-05-01 07:22:55,RETURNING,BRUSH_STALL,77.65,0,0.0,15.6,36.02,3.93
4,2026-05-01 07:23:00,RETURNING,BRUSH_STALL,78.91,0,0.0,15.53,36.01,3.56
4,2026-05-01 07:23:05,RETURNING,BRUSH_STALL,78.5,0,0.0,15.37,35.6,3.93
4,2026-05-01 07:23:10,RETURNING,BRUSH_STALL,78.46,0,0.0,15.58,35.92,4.06
4,2026-05-01 07:23:15,RETURNING,BRUSH_STALL,77.82,0,0.0,15.51,35.94,4.19
4,2026-05-01 07:23:20,RETURNING,BRUSH_STALL,78.25,0,0.0,15.55,35.62,4.15
4,2026-05-01 07:23:25,RETURNING,BRUSH_STALL,77.89,0,0.0,15.39,35.5,4.02
4,2026-05-01 07:23:30,RETURNING,BRUSH_STALL,78.15,0,0.0,15.48,35.0,4.01
4,2026-05-01 07:23:35,RETURNING,BRUSH_STALL,77.87,0,0.0,15.52,35.96,4.2
4,2026-05-01 07:23:40,RETURNING,BRUSH_STALL,77.62,0,0.0,15.44,34.88,4.14
4,2026-05-01 07:23:45,CHARGING,BRUSH_STALL,78.38,0,0.0,15.47,35.18,2.29
4,2026-05-01 07:23:50,CHARGING,BRUSH_STALL,78.25,0,0.0,15.54,34.6,2.14
4,2026-05-01 07:23:55,CHARGING,BRUSH_STALL,77.97,0,0.0,15.39,34.93,1.88
4,2026-05-01 07:24:00,CHARGING,BRUSH_STALL,78.33,0,0.0,15.36,35.48,2.23
4,2026-05-01 07:24:05,CHARGING,BRUSH_STALL,77.97,0,0.0,15.6,34.49,2.17
4,2026-05-01 07:24:10,CHARGING,BRUSH_STALL,78.68,0,0.0,15.5,34.71,2.24
4,2026-05-01 07:24:15,CHARGING,BRUSH_STALL,78.48,0,0.0,15.56,35.25,2.14
4,2026-05-01 07:24:20,CHARGING,BRUSH_STALL,79.7,0,0.0,15.45,35.08,1.98
4,2026-05-01 07:24:25,CHARGING,BRUSH_STALL,79.52,0,0.0,15.5,34.31,2.26
4,2026-05-01 07:24:30,CHARGING,BRUSH_STALL,79.15,0,0.0,15.36,34.14,2.12
4,2026-05-01 07:24:35,CHARGING,BRUSH_STALL,79.87,0,0.0,15.51,34.96,1.73
4,2026-05-01 07:24:40,CHARGING,BRUSH_STALL,79.47,0,0.0,15.47,34.14,2.02
4,2026-05-01 07:24:45,CHARGING,BRUSH_STALL,79.96,0,0.0,15.46,34.17,1.99
